sampleNumber	sampleName	treatment	time	antibody	readout	cv	quality	normReadout
46	A2058	St	24hr	MET-pY1234/5	0.358641317419814	0.0673361640562874	Undet.	0.278772885674166
47	A2058	Tm 	24hr	MET-pY1234/5	0.430614716515743	0.0311262741971699	Good	0.448790741548455
48	A2058	991	24hr	MET-pY1234/5	0.485186487628189	0.0527756840604633	Good	0.422452318352799
49	A2058	901	48hr	MET-pY1234/5	0.965488120376412	0.0268121479717609	Good	0.531949377617858
50	A2058	AK	48hr	MET-pY1234/5	0.674261896345044	0.030416719810834	Undet.	0.392926513021587
51	A2058	Nt	48hr	MET-pY1234/5	1.21213570589479	0.0530714756590856	Good	0.515692706187956
52	A2058	PLX	48hr	MET-pY1234/5	1.1496104394651	0.0327419164146331	Undet.	0.558334356223944
53	A2058	SR	48hr	MET-pY1234/5	1.14341227117191	0.10158812076739	Good	0.503594922339533
54	A2058	St	48hr	MET-pY1234/5	1.10027915447513	0.0695342118633336	Good	0.494618635412511
55	A2058	Tm 	48hr	MET-pY1234/5	0.658661527451496	0.0321392161340406	Good	0.3928789307793
56	A2058	991	48hr	MET-pY1234/5	1.32107115693378	0.0655708975869354	Good	0.553328233270693
57	A2058	DMSO	5min	MET-pY1234/5	1.11802906692705	0.0361236710696341	Good	0.580945215342712
58	A2058	DMSO	15min	MET-pY1234/5	0.88562984454682	0.0322418508102385	Good	0.48983951578917
59	A2058	DMSO	30min	MET-pY1234/5	0.764708095607027	0.0569321171380227	Good	0.430942854667245
60	A2058	DMSO	1hr	MET-pY1234/5	0.718087016972216	0.0821701738110376	Good	0.407888109612165
61	A2058	DMSO	12hr	MET-pY1234/5	0.83295876235451	0.0344985906732984	Good	0.517526413392053
62	A2058	DMSO	24hr	MET-pY1234/5	0.468808448431776	0.0325360462893534	Good	0.41801912477198
63	A2058	DMSO	48hr	MET-pY1234/5	1.28697452078276	0.0454672522204868	Good	0.539046919699585
64	A2058	DMSO-2	mix	MET-pY1234/5	1.00667979570436	0.0272617860721173	Undet.	0.457581725320164
65	Mel133	DMSO-2	mix	MET-pY1234/5	0.432555925385793	0.0591160433622612	Good	0.205979012088473
1	A2058	901	5min	MITF	0.0462220838520597	0.106599173755774	Poor	0.0255088762980462
2	A2058	AK	5min	MITF	0.0478143817904491	0.070109069629242	Good	0.0243268286901293
3	A2058	Nt	5min	MITF	0.0151728296554951	0.734819480306927	Poor	0.00784733884432123
4	A2058	PLX	5min	MITF	0.00709742001327578	0.613118051816611	Poor	0.00387413756183176
5	A2058	SR	5min	MITF	0.0120705749552906	0.996828953872919	Poor	0.00635293418699505
6	A2058	St	5min	MITF	0.0457920495133327	0.0692756395699501	Good	0.0245402194605213
7	A2058	Tm 	5min	MITF	0.0476202465487652	0.0745037402305671	Good	0.0234582495314114
