sampleNumber	sampleName	treatment	time	antibody	readout	cv	quality	normReadout
20	A2058	PLX	30min	IGF1Rb	0.0175199998210996	1.17824213355877	Poor	0.0342045711818328
21	A2058	SR	30min	IGF1Rb	0.0556057140605454	0.0630421831228787	Good	0.100678493329181
22	A2058	St	30min	IGF1Rb	0.0717942192749431	0.142779427292676	Good	0.145659511952794
23	A2058	Tm 	30min	IGF1Rb	0.0887367712664392	0.0608957462717325	Good	0.165875208175667
24	A2058	991	30min	IGF1Rb	0.0700978160069566	0.135587826495287	Undet.	0.131279079365696
25	A2058	901	1hr	IGF1Rb	0.0859030914968085	0.0550171796706511	Undet.	0.164490911038441
26	A2058	AK	1hr	IGF1Rb	0.0881948546028575	0.141741514722449	Good	0.164094695319026
27	A2058	Nt	1hr	IGF1Rb	0.0723395849763049	0.0577662157810082	Good	0.147221921305875
28	A2058	PLX	1hr	IGF1Rb	0.0774744910126002	0.10527548046289	Undet.	0.139094795537051
29	A2058	SR	1hr	IGF1Rb	0.083025113736117	0.0916323026063032	Good	0.15237096586283
30	A2058	St	1hr	IGF1Rb	0.0727712958143578	0.0617115681875015	Good	0.136484450655436
31	A2058	Tm 	1hr	IGF1Rb	0.0694002710675918	0.0823921073828717	Good	0.137211886887291
32	A2058	991	1hr	IGF1Rb	0.079776408630427	0.11523779826845	Good	0.149013208515292
33	A2058	901	12hr	IGF1Rb	0.0453582163487818	0.299192353454059	Undet.	0.0758697971067612
34	A2058	AK	12hr	IGF1Rb	0.0631929913760073	0.0978021933513225	Undet.	0.0940173147135366
35	A2058	Nt	12hr	IGF1Rb	0.0862577814581031	0.0645732541882027	Undet.	0.150252249329251
36	A2058	PLX	12hr	IGF1Rb	0.0664075278500528	0.066451156788381	Good	0.100288094429607
37	A2058	SR	12hr	IGF1Rb	0.0681683533377311	0.0724007871896198	Good	0.108516037549401
38	A2058	St	12hr	IGF1Rb	0.0642441857941271	0.20378889828857	Undet.	0.0984294224795691
39	A2058	Tm 	12hr	IGF1Rb	0.0784900846948802	0.063720052065088	Good	0.127566057029081
40	A2058	991	12hr	IGF1Rb	0.0779624975938477	0.0698165666838872	Good	0.123752400850842
41	A2058	901	24hr	IGF1Rb	0.0411567363230906	0.0905821361050762	Undet.	0.0891630656871284
42	A2058	AK	24hr	IGF1Rb	0.0449324486824938	0.116545494285195	Undet.	0.0940288056992869
43	A2058	Nt	24hr	IGF1Rb	0.0226302059034628	0.616088694251963	Poor	0.0537666879066035
44	A2058	PLX	24hr	IGF1Rb	0.0659856284881461	0.0724545706699387	Good	0.148171590625775
45	A2058	SR	24hr	IGF1Rb	0.0688313275869729	0.0696425157862511	Good	0.16469317136164
46	A2058	St	24hr	IGF1Rb	0.0352952361106991	0.217205976597211	Undet.	0.0854776614211218
47	A2058	Tm 	24hr	IGF1Rb	0.0389990294162424	0.230991277746038	Undet.	0.104287982234677
48	A2058	991	24hr	IGF1Rb	0.0578610082375198	0.0818567300102587	Good	0.173891999034639
49	A2058	901	48hr	IGF1Rb	0.082727127346179	0.0637586844824691	Good	0.187953856950311
50	A2058	AK	48hr	IGF1Rb	0.103760839728722	0.098209005249593	Good	0.267812199086238
51	A2058	Nt	48hr	IGF1Rb	0.114924482955684	0.0511372226447476	Good	0.365901800459236
52	A2058	PLX	48hr	IGF1Rb	0.106569526510947	0.056165512926182	Good	0.276669252921074
53	A2058	SR	48hr	IGF1Rb	0.134684819772547	0.0482575943718308	Good	0.398626331743601
54	A2058	St	48hr	IGF1Rb	0.0886410712107213	0.137109942204625	Good	0.316462382072054
55	A2058	Tm 	48hr	IGF1Rb	0.0615171839506038	0.148953755740797	Good	0.162520088551219
56	A2058	991	48hr	IGF1Rb	0.138515518545532	0.0503644310955815	Good	0.434177481760657
57	A2058	DMSO	5min	IGF1Rb	0.0778032559953577	0.0876946058181979	Undet.	0.191406954871062
58	A2058	DMSO	15min	IGF1Rb	0.0756674335298891	0.070906363439797	Good	0.191755573538061
59	A2058	DMSO	30min	IGF1Rb	0.0975351620494053	0.0655702103789955	Undet.	0.268628042848878
60	A2058	DMSO	1hr	IGF1Rb	0.0855584596067716	0.0958620925995611	Good	0.23009373021201
61	A2058	DMSO	12hr	IGF1Rb	0.0579933648547459	0.0828669353088259	Good	0.132073209576096
62	A2058	DMSO	24hr	IGF1Rb	0.0487570901724121	0.125790781646342	Good	0.212473436836839
63	A2058	DMSO	48hr	IGF1Rb	0.118077248944566	0.0705737730298436	Undet.	0.460753713615553
64	A2058	DMSO-2	mix	IGF1Rb	0.0833044299749404	0.0671001696530411	Good	0.127228457075339
65	Mel133	DMSO-2	mix	IGF1Rb	0.057592526262369	0.122025316469973	Undet.	0.0879594069323367
1	A2058	901	5min	MEK1/2	0.0714494264042705	0.171874007614061	Undet.	0.127461965781725
2	A2058	AK	5min	MEK1/2	0.0613244640896849	0.0892443865945556	Undet.	0.099726792749057
3	A2058	Nt	5min	MEK1/2	0.0585894496135182	0.140124915772915	Undet.	0.0990489321000032
4	A2058	PLX	5min	MEK1/2	0.0115803033399168	0.321599908170364	Poor	0.0186032814871695
5	A2058	SR	5min	MEK1/2	0.0675454660676351	0.224797204861805	Undet.	0.110628639746754
6	A2058	St	5min	MEK1/2	0.0561039301570401	0.143460953455784	Good	0.0884864428742477
